"","SMPDY_PK","SAMPLE_DATE","TYPE_OF_DAY","MONTH","DAY","YEAR","PORT_FK","REMARKS","SYS_CREATE_TIME","SYS_MODIFY_TIME","LOAD_TABLE","LOAD_DATETIME","LOAD_USER"
"1861",72231,"2007-01-28","WE",1,28,2007,2,NA,NA,"2007-02-20 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1862",72232,"2007-01-31","WD",1,31,2007,1,NA,NA,"2007-02-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1863",72233,"2007-02-15","WD",2,15,2007,1,NA,NA,"2007-02-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1864",72234,"2007-02-17","WE",2,17,2007,3,NA,NA,"2007-03-01 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1865",72235,"2007-02-18","WE",2,18,2007,1,NA,NA,"2007-03-01 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1866",72236,"2007-02-20","WD",2,20,2007,2,NA,NA,"2007-03-01 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1867",72237,"2007-02-23","WD",2,23,2007,1,NA,NA,"2007-03-02 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1868",72238,"2007-02-24","WE",2,24,2007,1,NA,NA,"2007-03-02 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1869",72239,"2007-02-25","WE",2,25,2007,2,NA,NA,"2007-03-05 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1870",72240,"2007-02-26","WD",2,26,2007,3,NA,NA,"2007-03-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1871",72241,"2007-03-03","WE",3,3,2007,2,NA,NA,"2007-04-03 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1872",72242,"2007-03-08","WD",3,8,2007,3,NA,NA,"2007-04-02 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1873",72243,"2007-03-11","WE",3,11,2007,3,NA,NA,"2007-03-21 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1874",72244,"2007-03-16","WD",3,16,2007,1,NA,NA,"2007-03-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1875",72245,"2007-03-19","WD",3,19,2007,2,NA,NA,"2007-03-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1876",72246,"2007-03-24","WE",3,24,2007,1,NA,NA,"2007-04-02 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1877",72247,"2007-03-27","WD",3,27,2007,1,NA,NA,"2007-04-03 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1878",72248,"2007-03-31","WE",3,31,2007,1,NA,NA,"2007-04-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1879",72249,"2007-04-03","WD",4,3,2007,2,NA,NA,"2007-04-13 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1880",72250,"2007-04-08","WE",4,8,2007,1,NA,NA,"2007-04-16 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1881",72251,"2007-04-09","WD",4,9,2007,3,NA,NA,"2007-04-25 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1882",72252,"2007-04-21","WE",4,21,2007,2,NA,NA,"2007-04-25 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1883",72253,"2007-04-22","WE",4,22,2007,1,NA,NA,"2007-05-07 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1884",72254,"2007-04-24","WD",4,24,2007,1,NA,NA,"2007-05-07 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1885",72255,"2007-04-28","WE",4,28,2007,3,NA,NA,"2007-05-07 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1886",72256,"2007-04-30","WD",4,30,2007,1,NA,NA,"2007-05-22 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1887",72257,"2007-05-08","WD",5,8,2007,1,NA,NA,"2007-05-22 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1888",72258,"2007-05-12","WE",5,12,2007,3,NA,NA,"2007-05-22 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1889",72259,"2007-05-13","WE",5,13,2007,2,NA,NA,"2007-06-18 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1890",72260,"2007-05-15","WD",5,15,2007,1,NA,NA,"2007-06-18 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1891",72261,"2007-05-24","WD",5,24,2007,2,NA,NA,"2007-06-18 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1892",72262,"2007-05-26","WE",5,26,2007,1,NA,NA,"2007-06-18 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1893",72263,"2007-05-27","WE",5,27,2007,1,NA,NA,"2007-12-05 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1894",72264,"2007-05-30","WD",5,30,2007,3,NA,NA,"2007-06-18 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1895",72265,"2007-06-02","WE",6,2,2007,3,NA,NA,"2007-06-28 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1896",72266,"2007-06-03","WE",6,3,2007,1,NA,NA,"2007-06-23 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1897",72267,"2007-06-04","WD",6,4,2007,1,NA,NA,"2007-06-26 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1898",72268,"2007-06-09","WE",6,9,2007,1,NA,NA,"2007-07-17 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1899",72269,"2007-06-13","WD",6,13,2007,2,NA,NA,"2007-07-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
"1900",72270,"2007-06-22","WD",6,22,2007,3,NA,NA,"2007-07-11 00:00:00","g_sampda","2020-03-06 11:58:44","data_loader"
